id,total_days,avail_days,avail_rate
28046611,365,54,0.14794520547945206
28142373,365,69,0.18904109589041096
28230980,365,0,0.0
28322575,365,142,0.38904109589041097
28323286,365,160,0.4383561643835616
28324203,365,68,0.1863013698630137
28352185,365,350,0.958904109589041
28366424,365,21,0.057534246575342465
28384288,365,258,0.7068493150684931
28445276,365,0,0.0
28445613,365,0,0.0
28445909,365,0,0.0
28446160,365,0,0.0
28446231,365,0,0.0
28451387,365,289,0.7917808219178082
28500779,365,77,0.21095890410958903
28501419,365,47,0.12876712328767123
28565895,365,362,0.9917808219178083
28583845,365,60,0.1643835616438356
28593440,365,303,0.8301369863013699
28595038,365,269,0.736986301369863
28645855,365,214,0.5863013698630137
28649132,365,112,0.30684931506849317
28650752,365,101,0.27671232876712326
28660683,365,280,0.7671232876712328
28697457,365,149,0.40821917808219177
28745633,365,286,0.7835616438356164
28749013,365,307,0.8410958904109589
28790125,365,113,0.3095890410958904
28991073,365,140,0.3835616438356164
28991240,365,114,0.31232876712328766
28991272,365,137,0.37534246575342467
28991443,365,137,0.37534246575342467
29003767,365,1,0.0027397260273972603
29019183,365,50,0.136986301369863
29039632,365,219,0.6
29083122,365,5,0.0136986301369863
29095335,365,249,0.6821917808219178
29190852,365,261,0.7150684931506849
29191584,365,111,0.3041095890410959
29242260,365,358,0.9808219178082191
29275215,365,314,0.8602739726027397
29325450,365,241,0.6602739726027397
29347449,365,90,0.2465753424657534
29376773,365,104,0.28493150684931506
29377530,365,118,0.3232876712328767
29377699,365,118,0.3232876712328767
29429545,365,5,0.0136986301369863
29448053,365,125,0.3424657534246575
29464958,365,0,0.0
29465094,365,0,0.0
29466291,365,0,0.0
29466557,365,0,0.0
29481861,365,218,0.5972602739726027
29510736,365,349,0.9561643835616438
29578611,365,258,0.7068493150684931
29641333,365,71,0.19452054794520549
29645450,365,347,0.9506849315068493
29647183,365,40,0.1095890410958904
29695831,365,328,0.8986301369863013
29772565,365,141,0.3863013698630137
29834620,365,265,0.726027397260274
29834725,365,261,0.7150684931506849
29834748,365,246,0.673972602739726
29857924,365,90,0.2465753424657534
29863158,365,334,0.915068493150685
29871898,365,323,0.8849315068493151
29917320,365,288,0.7890410958904109
29931374,365,0,0.0
29937883,365,303,0.8301369863013699
29970232,365,272,0.7452054794520548
29981990,365,194,0.5315068493150685
29999814,365,260,0.7123287671232876
30036552,365,35,0.0958904109589041
30052352,365,314,0.8602739726027397
30057319,365,0,0.0
30093962,365,154,0.42191780821917807
30116094,365,0,0.0
30120316,365,281,0.7698630136986301
30121481,365,280,0.7671232876712328
30133964,365,18,0.049315068493150684
30167163,365,324,0.8876712328767123
30217644,365,134,0.36712328767123287
30298244,365,57,0.15616438356164383
30300464,365,0,0.0
30309446,365,325,0.8904109589041096
30365916,365,72,0.19726027397260273
30386138,365,94,0.25753424657534246
30440658,365,92,0.25205479452054796
30519766,365,123,0.336986301369863
30525204,365,364,0.9972602739726028
30684355,365,285,0.7808219178082192
30718609,365,207,0.5671232876712329
30723491,365,206,0.5643835616438356
30732180,365,34,0.09315068493150686
30750835,365,0,0.0
30752287,365,110,0.3013698630136986
30759308,365,293,0.8027397260273973
30773368,365,127,0.34794520547945207
30775815,365,200,0.547945205479452
30777780,365,155,0.4246575342465753
30778756,365,135,0.3698630136986301
30782085,365,119,0.32602739726027397
30783481,365,228,0.6246575342465753
30797346,365,28,0.07671232876712329
30801102,365,213,0.5835616438356165
30801892,365,149,0.40821917808219177
30803593,365,44,0.12054794520547946
30805091,365,48,0.13150684931506848
30810390,365,92,0.25205479452054796
30811501,365,200,0.547945205479452
30820468,365,293,0.8027397260273973
30826101,365,58,0.1589041095890411
30826397,365,62,0.16986301369863013
30826623,365,48,0.13150684931506848
30829362,365,255,0.6986301369863014
30844169,365,0,0.0
30848036,365,90,0.2465753424657534
30872439,365,59,0.16164383561643836
30872998,365,288,0.7890410958904109
30893366,365,347,0.9506849315068493
30894549,365,161,0.4410958904109589
30921383,365,297,0.8136986301369863
30942845,365,48,0.13150684931506848
30943684,365,62,0.16986301369863013
30960936,365,52,0.14246575342465753
31032634,365,232,0.6356164383561644
31036502,365,158,0.4328767123287671
31047362,365,251,0.6876712328767123
31066666,365,294,0.8054794520547945
31067050,365,319,0.873972602739726
31069844,365,299,0.8191780821917808
31075878,365,0,0.0
31096568,365,221,0.6054794520547945
31131513,365,183,0.5013698630136987
31223107,365,83,0.2273972602739726
31322531,365,43,0.1178082191780822
31341976,365,334,0.915068493150685
31342736,365,129,0.35342465753424657
31425654,365,1,0.0027397260273972603
31472281,365,79,0.21643835616438356
31481417,365,88,0.2410958904109589
31548380,365,36,0.09863013698630137
31548460,365,183,0.5013698630136987
31574896,365,154,0.42191780821917807
31583098,365,126,0.3452054794520548
31587203,365,223,0.6109589041095891
31588389,365,297,0.8136986301369863
31603370,365,293,0.8027397260273973
31636716,365,88,0.2410958904109589
31651235,365,10,0.0273972602739726
31654997,365,221,0.6054794520547945
31655065,365,238,0.6520547945205479
31655072,365,241,0.6602739726027397
31655077,365,246,0.673972602739726
31663551,365,0,0.0
31689279,365,170,0.4657534246575342
31772683,365,0,0.0
31814262,365,233,0.6383561643835617
31814285,365,329,0.9013698630136986
31940964,365,88,0.2410958904109589
31948870,365,0,0.0
31962209,365,364,0.9972602739726028
31994481,365,156,0.4273972602739726
31997428,365,0,0.0
32041209,365,189,0.5178082191780822
32057946,365,143,0.3917808219178082
32078377,365,215,0.589041095890411
32153749,365,247,0.6767123287671233
32197474,365,87,0.23835616438356164
32243987,365,55,0.1506849315068493
32283138,365,360,0.9863013698630136
32302715,365,2,0.005479452054794521
32341732,365,0,0.0
32457413,365,363,0.9945205479452055
32462591,365,365,1.0
32509143,365,339,0.9287671232876712
32577066,365,350,0.958904109589041
32651464,365,151,0.4136986301369863
32660141,365,0,0.0
32661173,365,0,0.0
32727202,365,257,0.7041095890410959
32734463,365,231,0.6328767123287671
32769562,365,48,0.13150684931506848
32795696,365,316,0.8657534246575342
32795795,365,341,0.9342465753424658
32795935,365,360,0.9863013698630136
32796134,365,356,0.9753424657534246
32821959,365,365,1.0
32822019,365,293,0.8027397260273973
32822052,365,362,0.9917808219178083
32848222,365,312,0.8547945205479452
32969621,365,122,0.33424657534246577
33002482,365,138,0.3780821917808219
33063738,365,131,0.3589041095890411
33063759,365,148,0.4054794520547945
33081068,365,272,0.7452054794520548
33109150,365,141,0.3863013698630137
33121758,365,47,0.12876712328767123
33132555,365,105,0.2876712328767123
33133564,365,50,0.136986301369863
33177268,365,234,0.6410958904109589
33232203,365,90,0.2465753424657534
33238225,365,97,0.26575342465753427
33253029,365,337,0.9232876712328767
33253254,365,175,0.4794520547945205
33322475,365,267,0.7315068493150685
33322540,365,266,0.7287671232876712
33322577,365,271,0.7424657534246575
33325593,365,283,0.7753424657534247
33332077,365,151,0.4136986301369863
33474988,365,304,0.8328767123287671
33536980,365,146,0.4
33624785,365,241,0.6602739726027397
33666617,365,29,0.07945205479452055
33698861,365,156,0.4273972602739726
33706729,365,90,0.2465753424657534
33721411,365,83,0.2273972602739726
33733132,365,142,0.38904109589041097
33762326,365,106,0.29041095890410956
33840458,365,345,0.9452054794520548
33947510,365,298,0.8164383561643835
33951132,365,214,0.5863013698630137
34045581,365,48,0.13150684931506848
34069448,365,217,0.5945205479452055
34083082,365,0,0.0
34085448,365,276,0.7561643835616438
34128413,365,21,0.057534246575342465
34159694,365,270,0.7397260273972602
34160586,365,66,0.18082191780821918
34161395,365,270,0.7397260273972602
34161813,365,270,0.7397260273972602
34162211,365,270,0.7397260273972602
34162410,365,270,0.7397260273972602
34162658,365,270,0.7397260273972602
34242609,365,272,0.7452054794520548
34244190,365,121,0.3315068493150685
34244447,365,181,0.4958904109589041
34248422,365,265,0.726027397260274
34381521,365,328,0.8986301369863013
34389513,365,286,0.7835616438356164
34402355,365,321,0.8794520547945206
34408209,365,285,0.7808219178082192
34433541,365,144,0.39452054794520547
34498530,365,102,0.27945205479452057
34546616,365,74,0.20273972602739726
34546782,365,49,0.13424657534246576
34581872,365,26,0.07123287671232877
34584520,365,26,0.07123287671232877
34585766,365,54,0.14794520547945206
34587256,365,26,0.07123287671232877
34631751,365,229,0.6273972602739726
34656239,365,57,0.15616438356164383
34704789,365,172,0.4712328767123288
34706008,365,21,0.057534246575342465
34708387,365,0,0.0
34742616,365,2,0.005479452054794521
34759982,365,39,0.10684931506849316
34829989,365,148,0.4054794520547945
34876746,365,264,0.7232876712328767
34897346,365,90,0.2465753424657534
34911537,365,272,0.7452054794520548
34916199,365,0,0.0
34917187,365,0,0.0
35082474,365,215,0.589041095890411
35102620,365,364,0.9972602739726028
35131035,365,118,0.3232876712328767
35151208,365,178,0.4876712328767123
35206331,365,341,0.9342465753424658
35211573,365,116,0.3178082191780822
35267317,365,269,0.736986301369863
35354880,365,242,0.663013698630137
35435235,365,55,0.1506849315068493
35456258,365,165,0.4520547945205479
35474740,365,89,0.24383561643835616
35523563,365,15,0.0410958904109589
35527272,365,104,0.28493150684931506
35583592,365,196,0.536986301369863
35584078,365,174,0.4767123287671233
35585028,365,90,0.2465753424657534
35608644,365,201,0.5506849315068493
35642455,365,299,0.8191780821917808
35651065,365,96,0.26301369863013696
35776223,365,137,0.37534246575342467
35810811,365,282,0.7726027397260274
35812961,365,244,0.6684931506849315
35813632,365,299,0.8191780821917808
35819282,365,261,0.7150684931506849
35820687,365,250,0.684931506849315
35821024,365,292,0.8
35822363,365,239,0.6547945205479452
35826042,365,256,0.7013698630136986
35851528,365,0,0.0
35851865,365,0,0.0
35858437,365,61,0.16712328767123288
35886933,365,74,0.20273972602739726
35920557,365,0,0.0
35923505,365,149,0.40821917808219177
35961815,365,50,0.136986301369863
35978172,365,101,0.27671232876712326
36115221,365,89,0.24383561643835616
36139017,365,182,0.4986301369863014
36141258,365,90,0.2465753424657534
36242960,365,309,0.8465753424657534
36266781,365,119,0.32602739726027397
36330554,365,54,0.14794520547945206
36360947,365,66,0.18082191780821918
36391069,365,8,0.021917808219178082
36405754,365,237,0.6493150684931507
36579371,365,143,0.3917808219178082
36593080,365,61,0.16712328767123288
36617687,365,280,0.7671232876712328
36618830,365,96,0.26301369863013696
36652170,365,215,0.589041095890411
36690786,365,88,0.2410958904109589
36772802,365,42,0.11506849315068493
36792797,365,13,0.03561643835616438
36834831,365,151,0.4136986301369863
36888456,365,311,0.852054794520548
36921817,365,123,0.336986301369863
37003376,365,264,0.7232876712328767
37192372,365,0,0.0
37243459,365,60,0.1643835616438356
37244197,365,87,0.23835616438356164
37306040,365,124,0.33972602739726027
37345859,365,170,0.4657534246575342
37346630,365,181,0.4958904109589041
37346999,365,186,0.5095890410958904
37347210,365,176,0.4821917808219178
37347465,365,182,0.4986301369863014
37347732,365,203,0.5561643835616439
37348285,365,160,0.4383561643835616
37370190,365,1,0.0027397260273972603
37408936,365,48,0.13150684931506848
37444566,365,152,0.41643835616438357
37445494,365,174,0.4767123287671233
37450086,365,182,0.4986301369863014
37581850,365,157,0.4301369863013699
37582997,365,182,0.4986301369863014
37583183,365,183,0.5013698630136987
37651075,365,149,0.40821917808219177
37694427,365,87,0.23835616438356164
37728897,365,28,0.07671232876712329
37733212,365,86,0.2356164383561644
37760838,365,339,0.9287671232876712
37791878,365,156,0.4273972602739726
37792801,365,114,0.31232876712328766
37876323,365,314,0.8602739726027397
37976781,365,111,0.3041095890410959
37976841,365,125,0.3424657534246575
37977658,365,200,0.547945205479452
37977678,365,210,0.5753424657534246
37977701,365,206,0.5643835616438356
37977737,365,210,0.5753424657534246
37977752,365,167,0.4575342465753425
37977793,365,143,0.3917808219178082
37977824,365,173,0.473972602739726
37977858,365,0,0.0
37977876,365,182,0.4986301369863014
37978314,365,137,0.37534246575342467
37978417,365,137,0.37534246575342467
37992358,365,0,0.0
38006248,365,0,0.0
38006820,365,303,0.8301369863013699
38007063,365,0,0.0
38007231,365,244,0.6684931506849315
38007299,365,242,0.663013698630137
38007413,365,240,0.6575342465753424
38083345,365,0,0.0
38083374,365,0,0.0
38083458,365,0,0.0
38083488,365,0,0.0
38083517,365,0,0.0
38088187,365,249,0.6821917808219178
38118051,365,89,0.24383561643835616
38270829,365,167,0.4575342465753425
38341532,365,90,0.2465753424657534
38345826,365,79,0.21643835616438356
38351841,365,144,0.39452054794520547
38364589,365,25,0.0684931506849315
38473632,365,219,0.6
38483189,365,256,0.7013698630136986
38534653,365,364,0.9972602739726028
38615185,365,0,0.0
38616645,365,0,0.0
38616864,365,0,0.0
38638117,365,267,0.7315068493150685
38727191,365,275,0.7534246575342466
38737126,365,186,0.5095890410958904
38816655,365,211,0.5780821917808219
38864059,365,183,0.5013698630136987
38871852,365,171,0.4684931506849315
38962582,365,275,0.7534246575342466
38963285,365,74,0.20273972602739726
38963376,365,0,0.0
39022896,365,211,0.5780821917808219
39143921,365,302,0.8273972602739726
39157420,365,296,0.810958904109589
39166465,365,337,0.9232876712328767
39168624,365,88,0.2410958904109589
39172513,365,311,0.852054794520548
39180101,365,362,0.9917808219178083
39207395,365,363,0.9945205479452055
39210071,365,137,0.37534246575342467
39346856,365,283,0.7753424657534247
39358911,365,169,0.46301369863013697
39378715,365,265,0.726027397260274
39379045,365,261,0.7150684931506849
39380689,365,148,0.4054794520547945
39381614,365,336,0.9205479452054794
39401138,365,218,0.5972602739726027
39403539,365,80,0.2191780821917808
39409321,365,184,0.5041095890410959
39423910,365,212,0.5808219178082191
39426504,365,76,0.20821917808219179
39426944,365,70,0.1917808219178082
39428970,365,202,0.5534246575342465
39429814,365,188,0.5150684931506849
39439508,365,176,0.4821917808219178
39496821,365,165,0.4520547945205479
39498043,365,180,0.4931506849315068
39511622,365,178,0.4876712328767123
39516233,365,182,0.4986301369863014
39520591,365,358,0.9808219178082191
39522137,365,335,0.9178082191780822
39523820,365,337,0.9232876712328767
39524157,365,343,0.9397260273972603
39538798,365,129,0.35342465753424657
39565705,365,130,0.3561643835616438
39566070,365,128,0.3506849315068493
39566337,365,156,0.4273972602739726
39589698,365,55,0.1506849315068493
39594976,365,171,0.4684931506849315
39634853,365,12,0.03287671232876712
39637334,365,121,0.3315068493150685
39637838,365,160,0.4383561643835616
39638150,365,121,0.3315068493150685
39638416,365,128,0.3506849315068493
39638768,365,128,0.3506849315068493
39640095,365,179,0.4904109589041096
39680853,365,331,0.9068493150684932
39707660,365,87,0.23835616438356164
39711074,365,319,0.873972602739726
39736541,365,211,0.5780821917808219
39737113,365,173,0.473972602739726
39758627,365,206,0.5643835616438356
39864435,365,327,0.8958904109589041
39872818,365,133,0.3643835616438356
39887118,365,32,0.08767123287671233
39988657,365,147,0.40273972602739727
39999663,365,303,0.8301369863013699
40017096,365,68,0.1863013698630137
40142156,365,90,0.2465753424657534
40146493,365,149,0.40821917808219177
40161986,365,312,0.8547945205479452
40167599,365,285,0.7808219178082192
40168607,365,93,0.2547945205479452
40183907,365,282,0.7726027397260274
40210827,365,350,0.958904109589041
40235139,365,129,0.35342465753424657
40243855,365,242,0.663013698630137
40287716,365,57,0.15616438356164383
40330069,365,347,0.9506849315068493
40383857,365,188,0.5150684931506849
40435462,365,349,0.9561643835616438
40454396,365,269,0.736986301369863
40454467,365,143,0.3917808219178082
40456965,365,42,0.11506849315068493
40472154,365,104,0.28493150684931506
40520418,365,156,0.4273972602739726
40540357,365,135,0.3698630136986301
40545805,365,29,0.07945205479452055
40545898,365,16,0.043835616438356165
40546047,365,31,0.08493150684931507
40546226,365,28,0.07671232876712329
40623530,365,0,0.0
40626194,365,197,0.5397260273972603
40688651,365,365,1.0
