id,price,minimum_nights,calculated_host_listings_count,latitude,longitude,last_review_days_ago,reviews_per_month,is_superhost_proxy,avail_rate,room_type_enc,neighbourhood_enc,is_unsold
12482897,4080.0,1,5,25.06105,121.51087,653,0.39,1,0.8465753424657534,2,7,1
12482913,4880.0,1,5,25.05889,121.50974,2146,0.51,1,0.8465753424657534,2,7,1
12483996,3500.0,7,8,25.03039,121.5588,731,0.15,1,0.16712328767123288,0,2,0
12559667,1029.0,1,1,25.02512,121.54957,121,4.53,0,0.03561643835616438,2,8,0
12765506,1047.0,7,3,25.02503,121.5404,201,1.8,1,0.7452054794520548,2,8,0
12767952,2023.0,3,5,25.0463,121.50713,93,1.0,1,0.2547945205479452,0,11,0
12796531,5157.0,15,1,25.04104,121.55648,3177,0.09,0,0.2410958904109589,0,8,0
12815108,227.0,30,5,25.08539,121.52424,1950,0.04,1,0.9780821917808219,3,6,1
12815941,240.0,30,5,25.08547,121.52532,118,0.08,1,0.6602739726027397,3,6,0
12892380,2010.0,30,1,25.04483,121.56932,692,1.42,0,0.0,0,2,0
12897349,2261.0,2,3,25.04937,121.51748,100,2.18,1,0.13972602739726028,0,7,0
12909519,1385.0,13,3,25.02255,121.56651,345,0.61,1,0.9123287671232877,2,2,1
12937970,926.0,10,3,25.02453,121.5412,130,2.01,1,0.989041095890411,2,8,0
12991166,3330.0,14,2,25.116509833499933,121.52738780909038,499,0.22,0,0.958904109589041,0,6,1
12999941,1341.0,10,2,25.03561,121.54852,542,0.14,0,0.5041095890410959,2,8,0
13032793,4450.0,3,1,25.0688,121.60804,379,0.16,0,0.9917808219178083,0,3,1
13034881,3338.0,2,16,25.04044769801116,121.53757141752388,106,1.67,1,0.9452054794520548,0,8,0
13132837,5000.0,5,10,25.03384,121.53384,2431,0.01,1,0.3424657534246575,0,8,0
13155905,2010.0,8,1,25.027,121.56639,128,0.65,0,0.8410958904109589,0,2,0
13227358,4940.0,4,1,25.04485,121.52512,123,0.6,0,0.5315068493150685,0,1,0
13273687,2700.0,2,1,25.06111,121.52603,197,0.29,0,0.1863013698630137,0,0,0
13316714,3506.0,4,1,25.02048,121.55738,133,2.58,0,0.10136986301369863,0,2,0
13324212,2041.0,2,1,25.0468,121.5169,114,4.12,0,0.19726027397260273,0,1,0
13364884,990.0,31,11,25.02284,121.52813,233,0.29,1,0.5506849315068493,0,8,0
13380983,1690.0,1,7,25.04732,121.5152,107,0.86,1,0.947945205479452,0,1,0
13406169,3678.0,2,1,25.04365,121.54311,239,0.61,0,0.9917808219178083,0,8,0
13540710,678.0,3,8,25.02382,121.56283,143,1.36,1,0.2136986301369863,2,2,0
13563942,286.0,30,16,25.09119,121.52587,193,0.28,1,0.6986301369863014,3,6,0
13610279,2171.0,28,1,25.09988,121.52862,121,1.16,0,0.5123287671232877,0,6,0
13611755,206.0,30,16,25.09153,121.52732,888,0.1,1,0.9452054794520548,3,6,1
13649155,1615.0,3,11,25.04149,121.50565,122,2.9,1,0.4465753424657534,0,11,0
13660847,2255.0,30,1,25.03585,121.52792,129,0.77,0,0.6273972602739726,0,1,0
13742219,2287.0,2,3,25.04959,121.51796,105,1.89,1,0.25205479452054796,0,7,0
13780908,1681.0,2,2,25.11277,121.52606,2556,0.06,0,0.9945205479452055,0,6,1
13802886,2000.0,90,3,25.01572,121.53231,1591,1.36,1,0.4931506849315068,0,1,0
13855114,1384.0,4,2,25.04966163635254,121.5603485107422,367,0.39,0,0.0,2,10,0
13901288,2010.0,2,1,25.037975311279297,121.57276153564452,976,0.21,0,0.0,0,2,0
13906407,3782.0,4,11,25.04989,121.54403,318,1.21,1,0.2410958904109589,0,10,0
13928722,2010.0,1,5,25.04741,121.51673,297,2.15,1,0.0,0,1,0
13945956,1089.0,4,2,25.05046844482422,121.56078338623048,219,0.79,0,0.7150684931506849,2,10,0
14003706,990.0,30,4,25.0791,121.56062,1886,0.36,1,0.11232876712328767,2,0,0
14066109,2010.0,1,12,25.04591,121.50671,933,0.62,1,0.9643835616438357,2,11,1
14066252,2010.0,1,12,25.045912,121.506706,315,0.23,1,0.6767123287671233,2,11,0
14068043,954.0,1,12,25.04591,121.50671,128,0.18,1,0.8465753424657534,3,11,0
14068140,954.0,1,12,25.045912,121.506706,136,0.28,1,0.9616438356164384,3,11,0
14069575,954.0,1,12,25.04591,121.50671,424,0.08,1,0.958904109589041,3,11,1
14070634,954.0,1,12,25.04591,121.50671,341,0.03,1,0.684931506849315,3,11,0
14071140,954.0,1,12,25.04591,121.50671,100,0.26,1,0.9561643835616438,3,11,0
14119540,3229.0,5,7,25.04149,121.57045,95,2.85,1,0.4273972602739726,0,2,0
14158491,2010.0,1,27,25.0552,121.52641,2186,1.03,1,0.0,1,0,0
14188621,1358.0,30,2,25.0656,121.52699,206,1.63,0,0.410958904109589,0,0,0
14214031,2104.0,3,11,25.04151,121.50378,129,1.62,1,0.4547945205479452,0,11,0
14241304,3309.0,5,3,25.01796,121.55656,211,1.94,1,0.7671232876712328,0,8,0
14305998,1852.0,28,25,25.04105,121.56929,114,0.52,1,0.11506849315068493,0,2,0
14322087,1639.0,3,2,25.04267,121.50485,105,1.61,0,0.33972602739726027,0,11,0
14322882,2550.0,2,1,25.065902173556672,121.52495373040438,99,3.03,0,0.2328767123287671,0,0,0
14396024,3420.0,3,2,25.04191,121.55688,102,1.51,0,0.8849315068493151,0,8,0
14397837,1690.0,30,1,25.00018,121.57155,115,0.81,0,0.4849315068493151,0,9,0
14421878,2842.0,2,16,25.03083,121.55659,101,1.44,1,0.9397260273972603,0,8,0
14529227,1570.0,30,4,25.08048,121.56048,467,0.34,1,0.11232876712328767,2,0,0
14541211,4280.0,30,4,25.07822,121.55896,330,0.15,1,0.7013698630136986,0,0,1
14559030,377.0,1,7,25.02229,121.52761,143,0.17,1,0.958904109589041,3,8,0
14569313,2010.0,30,81,25.01334,121.5338,1870,0.07,1,0.0,2,1,0
14582309,1646.0,7,3,25.05892,121.52137,171,2.3,1,0.052054794520547946,0,0,0
14623736,3962.0,30,1,25.03187,121.54552,9999,0.0,0,0.9917808219178083,0,8,1
14757959,1618.0,1,16,25.04272,121.54926,101,3.12,1,0.9424657534246575,0,8,0
14893120,1330.0,3,17,25.04481,121.50856,166,3.69,1,0.29863013698630136,0,11,0
14964333,2010.0,2,19,25.04429,121.55108,103,1.1,1,1.0,2,8,0
15035792,2564.0,3,1,25.03429,121.55493,103,1.83,0,0.23013698630136986,0,8,0
15044520,4643.0,3,1,25.02676,121.54217,107,1.23,0,0.6273972602739726,0,8,0
15107917,2478.0,3,4,25.03593,121.55746,100,1.96,1,0.5287671232876713,0,8,0
15141830,1585.0,14,7,25.0283,121.53923,220,1.01,1,0.4712328767123288,0,8,0
15148535,723.0,1,2,25.04198,121.53175,2187,0.41,0,0.19726027397260273,2,1,0
15215432,2234.0,12,1,25.05038,121.53732,183,0.33,0,0.2821917808219178,0,0,0
15305332,1427.0,2,19,25.04447,121.54283,128,2.41,1,0.9698630136986301,0,8,0
15364905,3523.0,1,7,25.05151,121.56963,745,0.12,1,0.06027397260273973,1,10,0
15379517,915.0,1,7,25.05151,121.56963,108,1.15,1,0.39452054794520547,1,10,0
15415503,4338.0,2,11,25.04621,121.51689,109,0.84,1,0.030136986301369864,0,1,0
15455911,2010.0,30,8,25.08972,121.52388,1959,0.5,1,0.0,0,6,0
15457178,886.0,1,7,25.05151,121.56963,96,0.9,1,0.4054794520547945,1,10,0
15523177,2010.0,1,27,25.058,121.52693,2132,0.42,1,0.0,0,0,0
15526050,1982.0,3,5,25.0348,121.57355,136,0.5,1,0.3780821917808219,0,2,0
15527182,2010.0,1,27,25.05733,121.52586,2186,0.68,1,0.0,0,0,0
15539399,1558.0,3,15,25.00551,121.55905,2903,0.05,1,0.24383561643835616,2,9,0
15572071,3245.0,5,1,25.12606,121.53136,97,0.77,0,0.7424657534246575,0,6,0
15707390,1884.0,10,5,25.03294,121.57403,108,1.3,1,0.6246575342465753,0,2,0
15709563,2631.0,5,4,25.06069,121.61238,116,1.41,1,0.863013698630137,0,5,0
15736839,897.0,10,3,25.02659,121.54191,103,1.52,1,0.6164383561643836,2,8,0
15754576,3876.0,2,5,25.04725,121.51647,136,1.59,1,0.22465753424657534,0,1,0
15766267,2010.0,1,27,25.05346,121.5252,2249,0.61,1,0.0,1,0,0
15769019,3850.0,2,5,25.04507,121.51627,191,1.83,1,0.7945205479452054,0,1,0
15769542,3876.0,2,5,25.04569,121.51492,368,1.79,1,0.2219178082191781,0,1,0
15859205,1420.0,15,12,25.04366,121.57251,115,1.65,1,0.5753424657534246,0,2,0
15864975,4003.0,14,4,25.1079,121.52648,102,1.49,1,0.3013698630136986,0,6,0
15891578,1640.0,7,3,25.056647326515325,121.52308059648358,114,1.91,1,0.0821917808219178,0,0,0
15911332,1503.0,14,12,25.04537,121.57231,167,1.7,1,0.6219178082191781,0,2,0
15934211,1580.0,1,6,25.04548,121.51705,275,0.27,1,0.9561643835616438,0,1,1
15943600,1652.0,1,6,25.04539,121.517,2186,0.1,1,0.9671232876712329,0,1,1
15948484,1529.0,30,2,25.0324,121.51875,1367,0.84,0,0.8465753424657534,0,1,1
15954301,2119.0,10,12,25.04338,121.57289,117,1.63,1,0.5315068493150685,0,2,0
15964784,2010.0,30,4,25.08925,121.52399,191,1.8,1,0.3780821917808219,0,6,0
15966400,1580.0,1,6,25.04645,121.51302,710,0.14,1,0.9561643835616438,0,1,1
15966454,1580.0,1,6,25.04794,121.51495,276,0.52,1,0.9452054794520548,0,1,0
16065284,1476.0,3,1,25.04319,121.5042,101,2.06,0,0.2328767123287671,0,11,0
16080061,5484.0,2,9,25.04663,121.517,185,1.88,1,0.1863013698630137,0,1,0
16089419,4231.0,2,9,25.04728,121.5149,187,2.5,1,0.1726027397260274,0,1,0
16138944,2010.0,1,12,25.03379,121.53199,809,0.18,1,0.0,2,1,0
16142591,1585.0,15,12,25.04368,121.57374,122,1.75,1,0.6575342465753424,0,2,0
16149678,2114.0,2,18,25.03156,121.5535,136,1.72,1,0.9808219178082191,0,8,0
16203170,2586.0,6,1,25.05382,121.53972,306,0.89,0,0.736986301369863,0,0,0
16215192,1450.0,1,1,25.04848,121.55702,234,0.63,0,0.2493150684931507,0,10,0
16235414,3007.0,2,18,25.04278,121.54662,126,1.45,1,0.947945205479452,0,8,0
16275341,2642.0,3,2,25.05228,121.53234,100,1.34,0,0.9315068493150684,0,0,0
16340566,2010.0,1,12,25.03379,121.53199,847,0.13,1,0.0,2,1,0
16369174,4550.0,10,1,25.11503,121.51694,221,0.6,0,0.4986301369863014,0,4,0
16374348,760.0,2,2,25.0513,121.56068,368,0.29,0,0.410958904109589,2,10,0
16424173,1337.0,30,4,25.08945,121.52422,205,2.11,1,0.6383561643835617,2,6,0
16459905,2762.0,7,5,25.1085,121.5275,125,1.26,1,0.27671232876712326,0,6,0
16460912,4790.0,3,2,25.04221,121.56675,102,1.17,0,0.3780821917808219,0,2,0
16526138,928.0,5,17,25.04175,121.50509,118,4.01,1,0.3013698630136986,0,11,0
16552078,1593.0,3,17,25.05745,121.5318,176,1.54,1,0.12602739726027398,1,0,0
16553999,1597.0,3,3,25.10611,121.52802,106,1.1,1,0.3835616438356164,0,6,0
16581486,1142.0,30,2,25.01398,121.53217,119,2.37,0,0.663013698630137,2,1,0
16593304,4785.0,1,2,25.02793,121.529,101,1.36,0,0.6328767123287671,0,8,0
16739098,3330.0,2,2,25.04254,121.50499,122,1.99,0,0.37534246575342467,0,11,0
16820621,5400.0,5,7,25.024271747983185,121.54512685738824,101,3.79,1,0.6,0,8,0
16836349,2306.0,20,22,25.03219,121.56118,291,0.99,1,0.18904109589041096,0,2,0
16877750,1973.0,1,2,25.03836,121.55775,2177,1.67,0,0.01643835616438356,2,2,0
16916799,1650.0,21,1,24.99954,121.53869,333,0.51,0,0.8657534246575342,0,9,1
17025316,2010.0,1,4,25.03473,121.56429,800,0.19,1,0.0,0,2,0
17025907,2010.0,1,4,25.03348,121.56324,667,0.14,1,0.0,2,2,0
17032186,2929.0,2,5,25.04245,121.5065,136,2.25,1,0.3972602739726027,0,11,0
17105691,2425.0,2,3,25.04935,121.51806,100,2.03,1,0.052054794520547946,0,7,0
17110793,1500.0,1,2,25.03816,121.56046,2179,1.18,0,0.01643835616438356,2,2,0
17206882,2134.0,30,7,25.04497,121.50566,265,0.25,1,0.726027397260274,0,11,0
17216033,2010.0,1,4,25.03324,121.56199,1080,0.28,1,0.0,0,2,0
17248878,2513.0,2,1,25.04365,121.50556,155,2.35,0,0.07123287671232877,0,11,0
17273007,1867.0,2,5,25.04549,121.50633,108,0.36,1,0.810958904109589,0,11,0
17287805,500.0,31,2,25.03559,121.61496,1854,0.16,0,0.7561643835616438,2,5,1
17347962,1903.0,3,10,25.049523064491236,121.55812968969744,113,1.66,1,0.3506849315068493,0,10,0
17369769,1361.0,31,11,25.02707,121.52645,131,0.34,1,0.2547945205479452,0,8,0
17583027,1289.0,3,17,25.04348,121.50672,115,3.84,1,0.3698630136986301,0,11,0
17629624,1066.0,30,6,25.09276,121.52217,407,1.1,1,0.7342465753424657,0,6,1
17661973,1829.0,2,16,25.0438,121.50811,116,2.14,1,0.16164383561643836,0,11,0
17686934,995.0,3,2,25.03871,121.54811,2174,0.03,0,0.9972602739726028,2,8,1
17689778,2483.0,2,2,25.0544,121.52476,110,2.35,0,0.4054794520547945,0,0,0
17839590,670.0,1,5,25.05048,121.51519,3091,0.04,1,0.2219178082191781,2,7,0
17839907,657.0,1,5,25.04665,121.5171,3104,0.04,1,0.2273972602739726,2,1,0
17851610,2010.0,1,27,25.05551,121.5271,2171,0.45,1,0.0,0,0,0
17858551,1086.0,2,6,25.04151,121.50493,171,1.67,1,0.38082191780821917,2,11,0
17859630,1100.0,2,6,25.04215,121.50571,213,1.74,1,0.37534246575342467,2,11,0
17860965,1172.0,2,6,25.04362,121.50517,283,1.2,1,0.3561643835616438,2,11,0
17918107,1172.0,2,6,25.04294,121.50341,169,1.33,1,0.38082191780821917,2,11,0
17928951,1403.0,30,4,25.0869,121.52504,601,1.47,1,0.7178082191780822,0,6,1
17930233,2010.0,1,27,25.05711,121.52616,2177,0.32,1,0.0,0,0,0
17946966,1022.0,1,1,25.04734,121.5191,114,1.57,0,0.2602739726027397,0,1,0
17982233,2010.0,1,27,25.05536,121.5254,2253,0.48,1,0.0,1,0,0
18020148,2010.0,1,27,25.05322,121.52518,2072,0.9,1,0.0,0,0,0
18060986,1553.0,28,2,25.13437,121.51147,118,1.25,0,0.9260273972602739,0,4,0
18182753,1283.0,2,2,25.111526,121.5349395,222,0.61,0,0.9698630136986301,2,6,0
18201847,3520.0,2,5,25.047141797350857,121.51617710748164,214,2.65,1,0.23835616438356164,0,1,0
18203178,2010.0,1,15,25.023,121.52797,366,0.04,1,0.0,2,8,0
18219195,4089.0,2,2,25.04226,121.50692,101,1.67,0,0.3452054794520548,0,11,0
18233385,4397.0,2,18,25.04425,121.54352,183,2.53,1,0.8356164383561644,0,8,0
18255479,4820.0,5,3,25.04224,121.56764,106,1.84,1,0.6356164383561644,0,2,0
18258105,3505.0,5,1,25.12834,121.53075,277,0.24,0,0.13972602739726028,0,4,0
18297846,3611.0,7,2,25.04223,121.50334,95,2.2,0,0.5287671232876713,0,11,0
18421633,1617.0,3,3,25.10783,121.52912,158,1.33,1,0.39452054794520547,0,6,0
18423691,1158.0,2,6,25.04156,121.50506,122,0.94,1,0.3917808219178082,2,11,0
18433648,3229.0,5,7,25.04329,121.56833,96,3.7,1,0.6712328767123288,0,2,0
18473872,2229.0,2,16,25.04371,121.50773,107,2.06,1,0.8191780821917808,0,11,0
18492644,3812.0,28,4,25.02449,121.54557,232,0.09,1,0.5835616438356165,0,8,0
18584300,1955.0,14,12,25.04304,121.54281,112,1.6,1,0.6383561643835617,0,8,0
18587625,2010.0,1,27,25.05389,121.52697,2178,0.79,1,0.0,0,0,0
18596203,1172.0,2,6,25.0466,121.50702,108,1.5,1,0.4273972602739726,2,11,0
18604818,2469.0,2,1,25.06201,121.54849,93,0.51,0,0.7150684931506849,0,10,0
18621578,2010.0,1,15,25.02349,121.52792,952,0.05,1,0.0,2,8,0
18622727,2407.0,2,5,25.03847,121.50835,143,0.88,1,0.09315068493150686,2,1,0
18639148,2010.0,2,5,25.03798,121.50825,2130,0.55,1,0.0,2,1,0
18641647,2630.0,31,4,25.04499,121.5269,261,0.8,1,0.07397260273972603,0,1,0
18676657,1255.0,1,6,25.04154,121.50493,107,2.98,1,0.13972602739726028,2,11,0
18710038,2658.0,2,5,25.03844,121.50833,769,0.61,1,0.0958904109589041,2,1,0
18766785,2010.0,2,5,25.03805,121.50876,882,0.47,1,0.0,1,1,0
18794968,650.0,88,77,25.03885,121.57279,2584,0.01,1,0.8301369863013699,2,2,1
18795799,2010.0,30,77,25.04044,121.5745,9999,0.0,1,0.07671232876712329,2,2,0
18796471,2010.0,31,77,25.02564,121.52745,9999,0.0,1,0.08493150684931507,2,8,0
18798963,2010.0,30,77,25.0234,121.52883,9999,0.0,1,0.33424657534246577,2,8,0
18799589,2010.0,30,77,25.02397,121.52923,2223,0.01,1,0.13150684931506848,2,8,0
18799698,650.0,1,5,25.04494,121.51656,9999,0.0,1,0.9095890410958904,2,1,1
18800405,2941.0,2,18,25.03405,121.55318,128,2.03,1,0.9863013698630136,0,8,0
18801946,1328.0,31,2,25.02282,121.52924,236,0.27,0,0.40273972602739727,2,8,0
18818844,1159.0,28,2,25.13904,121.51311,218,0.51,0,0.915068493150685,0,4,0
18849268,1200.0,2,6,25.04143,121.50411,106,0.98,1,0.31232876712328766,2,11,0
18865759,4212.0,1,6,25.03826,121.50621,97,5.0,1,0.7917808219178082,0,11,0
18909518,1258.0,2,6,25.043,121.50381,116,1.83,1,0.3315068493150685,2,11,0
18909751,1186.0,2,6,25.04156,121.50417,243,1.19,1,0.32054794520547947,2,11,0
18935800,2010.0,31,77,25.02317,121.52786,2131,0.03,1,0.7452054794520548,2,8,1
18936182,700.0,30,77,25.01269,121.53372,9999,0.0,1,0.8602739726027397,2,1,1
18936196,600.0,50,77,25.01275,121.53481,345,0.12,1,0.936986301369863,2,1,1
18936207,650.0,30,77,25.01289,121.53347,9999,0.0,1,0.7726027397260274,2,1,1
18936218,580.0,30,77,25.01253,121.53541,520,0.07,1,0.5863013698630137,2,1,0
18944766,2010.0,2,5,25.03798,121.50825,570,0.73,1,0.0,2,1,0
18964686,2010.0,30,3,25.13515,121.50661,252,0.38,1,0.00821917808219178,0,4,0
19091146,4310.0,2,3,25.04268,121.53994,115,2.21,1,0.4136986301369863,0,8,0
19103948,2010.0,30,77,25.02188,121.52612,9999,0.0,1,0.1643835616438356,2,1,0
19144139,550.0,30,77,25.04025,121.57463,9999,0.0,1,0.8301369863013699,2,2,1
19147088,2010.0,60,77,25.02907,121.52205,9999,0.0,1,0.4986301369863014,2,8,0
19155182,2718.0,14,1,25.03351,121.50093,171,1.98,0,0.3506849315068493,0,11,0
19163612,495.0,30,77,25.01352,121.53299,9999,0.0,1,0.7452054794520548,2,1,1
19170812,4269.0,2,9,25.04515,121.51502,219,2.51,1,0.20821917808219179,0,1,0
19173551,650.0,60,77,25.0392,121.57471,9999,0.0,1,0.3232876712328767,2,2,0
19201503,2010.0,1,27,25.05513,121.52531,2176,0.71,1,0.0,0,0,0
19203083,650.0,88,77,25.03749,121.57248,9999,0.0,1,0.7753424657534247,2,2,1
19220529,4899.0,5,3,25.04024,121.56663,122,1.36,1,0.6767123287671233,0,2,0
19241006,2010.0,1,27,25.05559,121.5268,2209,0.69,1,0.0,0,0,0
19257448,2010.0,30,77,25.02837,121.52403,9999,0.0,1,0.8301369863013699,2,8,1
19296085,2010.0,30,77,25.02777,121.52178,2953,0.01,1,0.1232876712328767,2,1,0
19305100,2010.0,1,27,25.05431,121.52523,2147,0.36,1,0.0,1,0,0
19315872,2010.0,30,77,25.028,121.5245,9999,0.0,1,0.0,2,8,0
19387277,510.0,30,77,25.0226,121.52904,2687,0.02,1,0.5835616438356165,2,8,0
19459682,2010.0,1,27,25.05398,121.52708,2300,0.45,1,0.0,1,0,0
19482920,2010.0,30,77,25.02655,121.5239,9999,0.0,1,0.5863013698630137,2,8,0
19496584,2010.0,50,77,25.0284,121.52357,9999,0.0,1,0.736986301369863,2,8,1
19508482,2010.0,56,77,25.02708,121.52393,9999,0.0,1,0.07945205479452055,2,8,0
19513449,2343.0,2,2,25.04743,121.51662,134,1.07,0,0.8767123287671232,0,1,0
19583881,2195.0,31,2,25.04129,121.57548,115,1.95,0,0.2821917808219178,0,2,0
19627394,2010.0,35,3,25.13492,121.50711,1523,0.21,1,0.010958904109589041,0,4,0
19631662,1457.0,1,6,25.04716,121.51705,284,0.05,1,0.9643835616438357,0,1,1
19684277,5481.0,35,26,25.08509,121.59359,129,1.55,1,0.3506849315068493,0,3,0
19832230,2401.0,2,12,25.04445,121.5068,101,2.29,1,0.8821917808219178,0,11,0
19842055,1954.0,3,7,25.04309,121.50526,126,2.24,1,0.3178082191780822,0,11,0
19842634,1857.0,3,7,25.04309,121.50526,122,2.42,1,0.33972602739726027,0,11,0
19927036,3035.0,1,3,25.04512,121.52543,125,1.37,1,0.6575342465753424,0,1,0
19980159,1100.0,3,17,25.04187,121.50644,120,3.25,1,0.3150684931506849,0,11,0
20002194,2073.0,3,13,25.03017222212723,121.53051318745932,92,2.02,1,0.8027397260273973,0,8,0
20022845,2344.0,3,13,25.03155,121.53054,134,1.77,1,0.7123287671232876,0,8,0
20043720,5154.0,2,19,25.04522,121.55098,108,1.0,1,0.8986301369863013,0,10,0
20057949,1910.0,3,13,25.03135,121.53064,100,2.53,1,0.9013698630136986,0,8,0
20058047,1915.0,3,13,25.031777198162608,121.53046518956972,99,1.87,1,0.873972602739726,0,8,0
20059264,2921.0,3,13,25.03125690961068,121.53044328572749,96,2.01,1,0.8246575342465754,0,8,0
20060375,2424.0,3,13,25.03178,121.5299,120,2.22,1,0.6054794520547945,0,8,0
20074760,2010.0,1,24,25.04488,121.51063,570,1.53,1,0.2465753424657534,2,1,0
20083682,1550.0,3,13,25.02970794701371,121.52868090552212,109,2.33,1,0.726027397260274,0,8,0
20183528,1178.0,2,16,25.04308,121.5064,112,1.68,1,0.873972602739726,0,11,0
20193815,3576.0,3,1,25.048979,121.552696,98,1.05,0,0.2958904109589041,0,10,0
20206353,1800.0,60,3,25.13658,121.50766,2589,0.12,1,0.9808219178082191,0,4,1
20296253,2775.0,2,13,25.04584,121.51669,101,4.05,1,0.43561643835616437,0,1,0
20352146,2010.0,1,27,25.0544,121.5256,2238,0.24,1,0.0,1,0,0
20363597,1645.0,3,11,25.04547,121.55443,252,1.51,1,0.4328767123287671,0,10,0
20428824,607.0,14,1,25.047,121.57758,343,0.53,0,0.4712328767123288,2,2,0
20442991,1763.0,2,1,25.01695,121.55872,103,0.82,0,0.31232876712328766,2,8,0
20461192,2096.0,3,2,25.04176586216145,121.5069941140868,177,0.26,0,0.7506849315068493,0,11,0
20492638,650.0,1,5,25.04864,121.5091,9999,0.0,1,0.2328767123287671,2,7,0
20517472,2880.0,2,3,25.0336,121.55955,286,1.77,1,0.336986301369863,0,2,0
20559000,1032.0,2,1,25.06934,121.51428,236,0.29,0,0.7150684931506849,2,7,0
20699662,3388.0,1,18,25.04398,121.54951,143,1.19,1,0.9178082191780822,0,8,0
20700715,4091.0,2,18,25.04247,121.54882,174,1.57,1,0.9506849315068493,0,8,0
20701142,3471.0,2,18,25.04544,121.55276,122,1.7,1,0.8849315068493151,0,10,0
20743643,2414.0,2,1,25.04173,121.57665,2188,0.64,0,0.24383561643835616,2,2,0
20767814,1388.0,30,33,25.04381,121.58189,9999,0.0,1,0.8465753424657534,0,2,1
20777741,1579.0,14,2,25.03021,121.54319,216,0.77,0,0.26575342465753427,2,8,0
20791615,286.0,30,16,25.10451,121.52206,1068,0.05,1,0.9972602739726028,3,6,1
20807129,1150.0,30,81,25.02105,121.52286,272,0.02,1,0.0,2,1,0
20810353,1003.0,14,2,25.02998,121.54324,335,0.9,0,0.26575342465753427,2,8,0
20813572,713.0,30,8,25.08774,121.52255,1477,0.55,1,0.5835616438356165,0,6,0
20894718,2010.0,1,27,25.05321,121.52589,2255,0.2,1,0.0,1,0,0
20902719,5377.0,5,7,25.023951877439625,121.54473273542403,103,3.76,1,0.43561643835616437,0,8,0
20910737,2918.0,3,3,25.0389,121.54619,99,2.28,1,0.12054794520547946,0,8,0
20920033,2010.0,30,8,25.08691,121.52493,1857,0.73,1,0.0,0,6,0
20963326,2792.0,2,18,25.041384262721323,121.49932135690383,213,1.2,1,0.9671232876712329,0,11,0
20984231,1301.0,2,3,25.03041,121.56006,115,1.08,1,0.1726027397260274,2,2,0
20984907,2457.0,5,22,25.026410350732384,121.56373883496192,97,0.33,1,0.3561643835616438,0,2,0
20985359,2010.0,30,6,25.08538,121.52342,1758,0.71,1,0.0,0,6,0
20988820,2195.0,5,22,25.02640572486508,121.56367223582376,113,0.21,1,0.336986301369863,0,2,0
20989755,2010.0,180,4,25.06186,121.52318,343,1.42,1,0.23835616438356164,0,0,0
21049093,1669.0,2,8,25.04407,121.50481,220,0.76,1,0.11506849315068493,0,11,0
21059299,2010.0,4,17,25.0536,121.54397,110,1.68,1,0.14794520547945206,1,0,0
21061129,4410.0,2,13,25.04861,121.51748,256,1.13,1,0.0958904109589041,0,1,0
21071253,1543.0,30,33,25.04584,121.58241,9999,0.0,1,0.8465753424657534,0,5,1
21083767,605.0,30,6,25.08396,121.52253,1635,0.93,1,0.0,0,6,0
21084463,1235.0,2,9,25.047626134555667,121.50752393926508,118,3.24,1,0.5780821917808219,0,11,0
21100732,434.0,15,1,25.02869,121.49249,120,0.54,0,0.9506849315068493,2,11,0
21133929,3793.0,3,1,25.03386349986234,121.55481497287366,97,2.31,0,0.6493150684931507,0,8,0
21177190,2010.0,30,77,25.0232,121.52761,2763,0.01,1,0.5835616438356165,2,8,0
21245848,2010.0,1,27,25.05307,121.52525,2028,0.2,1,0.0,1,0,0
21245850,2010.0,1,27,25.05272,121.52563,2186,0.7,1,0.0,1,0,0
21245851,2010.0,1,27,25.05243,121.52397,2052,0.24,1,0.0,1,0,0
21274837,1019.0,3,1,25.06192,121.54407,141,0.66,0,0.410958904109589,2,0,0
21393080,4981.0,2,3,25.04997890952383,121.51759373172304,107,1.58,1,0.08767123287671233,0,7,0
21435436,1622.0,2,4,25.0424,121.50598,108,1.71,1,0.3095890410958904,0,11,0
21552847,2085.0,4,17,25.05426,121.53495,113,1.66,1,0.15616438356164383,1,0,0
21553726,2089.0,4,17,25.05369,121.53396,138,1.43,1,0.16164383561643836,1,0,0
21561990,1601.0,2,9,25.042472933210117,121.50427226119945,104,3.05,1,0.6958904109589041,0,11,0
21568771,4500.0,30,1,25.13496,121.50481,594,0.47,0,0.7068493150684931,0,4,1
21606341,2010.0,4,17,25.05345,121.53372,122,1.29,1,0.1643835616438356,1,0,0
