id,review_recency_ratio,review_decay,review_density_ratio,is_unsold
6405839,0.15217391304347827,0.027892089620484683,0.9348569397210192,0
6511572,0.07142857142857142,0.029492455418381344,1.3355099138871702,0
6511868,0.0,0.17649748513946045,0.0,1
6554371,0.017241379310344827,0.02629172382258802,0.2671019827774341,0
6567840,0.033426183844011144,0.048239597622313675,1.6026118966646044,0
6597813,0.05063291139240506,0.04069501600365798,0.5342039655548682,0
6694505,0.0,0.13260173754000915,0.0,0
6753698,0.0,1.0,0.0,1
6816756,0.01904761904761905,0.03292181069958848,0.5342039655548682,0
6898486,0.0,0.19455875628715136,0.0,0
6902353,0.021052631578947368,0.04526748971193416,0.5342039655548682,0
6996925,0.0,0.08367626886145405,0.0,0
7014236,0.0,0.21513488797439415,0.0,0
7045673,0.00966183574879227,0.08207590306355739,0.2671019827774341,0
7196744,0.0,0.14860539551897575,0.0,1
7283802,0.0,0.6344307270233196,0.0,0
7312737,0.0410958904109589,0.06401463191586648,0.4006529741661511,0
7319733,0.0,0.4942844078646548,0.0,0
7351938,0.0,0.5004572473708276,0.0,1
7370637,0.03225806451612903,0.03017832647462277,0.4006529741661511,0
7375824,0.046153846153846156,0.054412437128486514,0.4006529741661511,0
7724648,0.2962962962962963,0.02423411065386374,2.1368158622194726,0
7725908,0.07272727272727272,0.02606310013717421,3.2052237933292087,0
7797772,0.020833333333333332,0.02194787379972565,0.8013059483323022,0
7848303,0.12,0.03063557384545039,1.6026118966646044,0
7861901,0.021739130434782608,0.026748971193415638,0.13355099138871704,0
7864125,0.022222222222222223,0.029721079103795154,0.13355099138871704,0
7931592,0.04846938775510204,0.024919981710105166,2.5374688363856235,0
8002342,0.0,0.8536808413351623,0.0,0
8118749,0.09345794392523364,0.05029721079103795,1.3355099138871702,0
8137719,0.09302325581395349,0.021490626428898034,2.1368158622194726,0
8202791,0.078125,0.03383630544124371,0.6677549569435851,0
8214630,0.0,0.7048468221307728,0.0,0
8260269,0.054945054945054944,0.027892089620484683,2.0032648708307557,0
8323680,0.14093959731543623,0.025834476451760402,2.804570819163058,0
8383669,0.016666666666666666,0.033150434385002286,0.2671019827774341,0
8384357,0.0,0.7062185642432556,0.0,0
8395269,0.0,0.15843621399176955,0.0,0
8428125,0.0,0.08870598994055784,0.0,0
8431901,0.14545454545454545,0.029492455418381344,1.0684079311097363,0
8479555,0.0,0.12780064014631917,0.0,1
8547900,0.0410958904109589,0.0361225422953818,1.6026118966646044,0
8613386,0.04,0.04206675811614083,0.4006529741661511,0
8620493,0.13761467889908258,0.027892089620484683,2.0032648708307557,0
8712419,0.0,0.09327846364883402,0.0,0
8781059,0.02356902356902357,0.03063557384545039,0.9348569397210192,0
8880657,0.04696132596685083,0.029492455418381344,2.2703668536081896,0
8893269,0.011235955056179775,0.07041609510745313,0.13355099138871704,1
